lead_id,lead_name,created_at,region,industry,channel,campaign_id,rep_id,lead_stage,estimated_value
2660,Sanchez LLC,2024-05-07,West,Finance,LinkedIn Ads,7,8,Qualified,20839
2661,Wilson-Gould,2024-06-24,North,Manufacturing,Webinar,9,7,Qualified,3002
2662,Duffy Group,2024-09-11,East,Technology,Paid Search,5,9,Qualified,12614
2663,Allen Inc,2025-11-05,North,Retail,Organic Search,1,4,Qualified,21909
2664,"Miller, Collins and Sloan",2025-05-17,North,Technology,Organic Search,1,7,Proposal,14538
2665,Williams Inc,2025-09-12,West,Retail,Organic Search,1,8,Qualified,6244
2666,Pollard Ltd,2025-11-09,North,Retail,Paid Search,4,1,Won,4203
2667,Anderson and Sons,2024-07-11,West,Retail,Paid Search,4,8,New,7397
2668,"Lee, Sanders and Clark",2025-09-08,South,Technology,LinkedIn Ads,6,2,Proposal,14765
2669,"Carroll, Evans and Cook",2024-10-11,North,Technology,Organic Search,10,1,New,16828
2670,Lee-Calhoun,2024-03-17,North,Finance,Paid Search,4,7,Qualified,15510
2671,"Murphy, Wyatt and Arnold",2025-10-27,North,Education,Paid Search,4,5,Lost,17944
2672,Cook Ltd,2024-03-26,East,Manufacturing,Organic Search,1,11,Lost,16937
2673,Oliver-Tran,2025-12-12,North,Retail,LinkedIn Ads,6,4,New,5312
2674,"Hudson, Davis and Ball",2025-10-06,West,Manufacturing,Webinar,2,8,Proposal,24154
2675,"Jenkins, Hughes and Lee",2024-07-16,East,Technology,Paid Search,4,9,Proposal,24538
2676,Graves LLC,2025-10-25,East,Technology,Webinar,8,9,Won,8375
2677,Perez-Williams,2025-03-05,South,Finance,Organic Search,1,12,Won,17209
2678,Gonzalez Group,2025-01-23,South,Technology,LinkedIn Ads,6,6,New,11110
2679,Scott-Reid,2024-03-20,North,Technology,Webinar,9,4,New,6604
2680,"Glover, Hughes and Torres",2025-12-01,East,Healthcare,Referral,3,11,Qualified,13792
2681,Montoya Group,2025-10-17,North,Finance,Webinar,2,3,New,11953
2682,Patton Inc,2024-05-29,North,Retail,LinkedIn Ads,6,7,Won,11966
2683,Sandoval-Rojas,2024-01-11,East,Retail,Organic Search,1,9,New,15407
2684,Mckay-Parker,2024-04-17,North,Healthcare,Organic Search,1,5,Won,8758
2685,"Tanner, Navarro and Robertson",2025-06-23,South,Finance,Organic Search,10,2,Proposal,22294
2686,Watson and Sons,2025-05-16,North,Finance,Webinar,2,3,New,21748
2687,Simmons-Yu,2024-10-15,North,Technology,Referral,3,5,Proposal,6246
2688,Mendoza and Sons,2024-02-19,South,Education,Organic Search,10,10,New,8920
2689,"Ramirez, Allen and Ferguson",2024-12-19,North,Manufacturing,Referral,3,5,Won,20422
2690,"Gibson, Jones and Farmer",2025-07-18,West,Education,Referral,3,8,Proposal,18625
2691,"Peterson, Mitchell and Daniels",2025-08-29,West,Healthcare,LinkedIn Ads,6,8,New,19828
2692,Khan-Ward,2025-12-31,East,Retail,Organic Search,1,11,New,7675
2693,Dalton LLC,2025-01-22,North,Finance,Paid Search,5,3,Proposal,4732
2694,Miller-Lewis,2025-10-16,North,Manufacturing,Organic Search,10,7,Lost,11162
2695,Morales-Jones,2025-11-25,North,Manufacturing,Webinar,8,4,Proposal,18000
2696,Ayala-Watson,2024-07-06,North,Finance,Webinar,8,3,Qualified,18357
2697,Hughes-Wise,2025-05-29,South,Education,Webinar,8,2,New,20058
2698,"Harris, Palmer and Hatfield",2024-08-22,East,Healthcare,Webinar,2,9,Qualified,13015
2699,Page PLC,2025-02-20,South,Healthcare,LinkedIn Ads,7,10,Won,23797
2700,Armstrong Inc,2024-03-22,South,Retail,Webinar,2,2,New,6068
2701,"Smith, Green and Smith",2024-06-18,South,Healthcare,Organic Search,1,12,Proposal,12366
2702,Montgomery PLC,2025-07-21,North,Healthcare,LinkedIn Ads,7,4,Lost,16893
2703,Abbott-Howell,2025-11-24,North,Manufacturing,Organic Search,10,7,Qualified,7470
2704,"Simpson, Morris and Vargas",2025-05-06,South,Manufacturing,LinkedIn Ads,6,12,Qualified,20445
2705,Powell-Stewart,2025-12-15,East,Healthcare,Organic Search,1,11,New,23194
2706,"Ramirez, Watson and Nelson",2024-07-13,West,Manufacturing,LinkedIn Ads,6,8,Lost,3238
2707,Oneal PLC,2025-03-11,East,Manufacturing,LinkedIn Ads,6,11,Proposal,14306
2708,Cross-Rodriguez,2024-09-07,North,Manufacturing,Referral,3,4,Lost,20305
2709,"Charles, Williams and Kennedy",2025-12-01,North,Technology,Webinar,2,4,Proposal,17701
2710,Clark Group,2024-06-21,East,Technology,Paid Search,4,9,Proposal,10375
2711,Henry-Murray,2024-06-28,South,Retail,Paid Search,4,12,New,19832
2712,Smith-Burke,2024-12-27,South,Education,Organic Search,10,2,Lost,19236
2713,Ramirez Inc,2025-01-23,East,Healthcare,LinkedIn Ads,7,9,New,14074
2714,Huber-Odonnell,2025-11-26,East,Technology,Paid Search,4,11,New,6862
2715,Armstrong PLC,2024-10-24,East,Finance,Organic Search,1,11,New,11675
2716,Anderson-Beasley,2024-08-06,North,Manufacturing,Organic Search,10,7,New,21639
2717,Bryant Ltd,2025-02-07,West,Finance,Webinar,2,8,New,24068
2718,"Hale, Chapman and Brown",2025-06-11,North,Healthcare,LinkedIn Ads,6,3,Won,18173
2719,Morales-Gutierrez,2025-09-24,South,Healthcare,Organic Search,10,2,Won,14657
2720,Love and Sons,2024-01-07,South,Finance,LinkedIn Ads,6,10,Proposal,12776
2721,"Garcia, Sheppard and Hurley",2024-12-28,South,Finance,Referral,3,12,New,9100
2722,"Glass, Brady and Glass",2025-02-15,North,Healthcare,Referral,3,7,Qualified,17116
2723,Combs Group,2025-05-18,South,Technology,Referral,3,10,New,19853
2724,Brown Inc,2024-06-06,North,Education,Paid Search,5,7,Qualified,3226
2725,Hall-Perkins,2024-06-08,South,Finance,Paid Search,5,2,Won,10408
2726,Fowler-Dunn,2025-04-26,North,Finance,Organic Search,1,7,Qualified,14943
2727,Mitchell-Rivera,2025-03-14,West,Technology,LinkedIn Ads,7,8,Won,11830
2728,"Dean, Walters and Butler",2024-04-21,South,Manufacturing,Webinar,8,12,Lost,17396
2729,Anderson-Maynard,2024-06-14,East,Manufacturing,Organic Search,10,11,New,17220
2730,"Martinez, Thompson and Medina",2024-01-06,South,Manufacturing,Paid Search,5,6,Qualified,9503
2731,Perez-Powell,2024-04-23,North,Healthcare,Webinar,2,3,New,7380
2732,"Burke, Hart and Bell",2025-02-08,East,Finance,Organic Search,1,9,Qualified,4035
2733,Burns-Morales,2024-06-13,South,Education,Paid Search,5,10,Proposal,24798
2734,Cole-Henry,2024-09-29,North,Education,Webinar,9,1,New,21026
2735,Sims Inc,2025-05-22,North,Manufacturing,Organic Search,10,1,Won,7175
2736,"Jacobs, Costa and Allen",2024-11-28,North,Education,Organic Search,1,1,Won,19444
2737,"Woodward, Gould and Thomas",2025-02-02,North,Healthcare,Webinar,8,3,New,3693
2738,Jordan-Smith,2024-05-09,East,Technology,Paid Search,5,9,New,3447
2739,"Pope, Davis and Rose",2025-12-01,North,Manufacturing,Webinar,9,1,New,14211
2740,Beltran-Martinez,2025-03-15,South,Manufacturing,Webinar,9,10,Lost,3263
2741,Campbell Inc,2025-03-20,North,Finance,Organic Search,10,3,Qualified,18922
2742,Lee-Roberts,2024-03-25,North,Retail,LinkedIn Ads,7,1,Won,23237
2743,Weaver-Shepherd,2024-06-05,East,Retail,Paid Search,4,11,Proposal,11174
2744,Miller and Sons,2024-10-14,North,Finance,LinkedIn Ads,7,1,Won,11105
2745,"Houston, Brooks and Hancock",2025-11-13,North,Retail,Webinar,8,5,Won,18528
2746,"Stokes, Crawford and Zimmerman",2025-12-24,South,Healthcare,Webinar,8,2,Won,19460
2747,Gallagher Inc,2025-09-17,South,Technology,Organic Search,1,2,New,23608
2748,Morris Group,2025-10-11,West,Healthcare,LinkedIn Ads,7,8,New,7335
2749,Graves-Andrade,2025-02-14,South,Retail,Paid Search,4,6,New,7790
2750,Kane LLC,2025-03-12,East,Retail,Webinar,8,9,New,5979
2751,Leon-Miller,2024-02-22,East,Technology,Webinar,8,9,Qualified,13041
2752,"Weaver, Burns and Phillips",2025-12-17,East,Retail,Paid Search,4,11,Proposal,10267
2753,Washington-Calderon,2024-12-10,South,Healthcare,LinkedIn Ads,6,10,Qualified,19707
2754,Hurley PLC,2025-03-13,East,Finance,Webinar,9,11,Proposal,6606
2755,"Bond, Bryant and Moore",2024-10-02,North,Finance,Referral,3,7,Qualified,16699
2756,Hartman-Roberts,2024-09-09,North,Healthcare,Organic Search,10,5,Qualified,8955
2757,Clay-Kim,2024-02-11,North,Manufacturing,Referral,3,3,New,13539
2758,Lopez-Martin,2024-08-05,North,Finance,Paid Search,4,1,New,22874
2759,"Webb, Harris and Morrison",2024-04-13,West,Finance,Webinar,9,8,Qualified,19098
2760,Moss-Oliver,2025-01-07,South,Healthcare,LinkedIn Ads,6,10,Qualified,6174
2761,Brown PLC,2025-11-16,North,Technology,Webinar,2,5,New,7269
2762,Spencer-Silva,2024-12-05,North,Finance,LinkedIn Ads,6,7,Qualified,22297
2763,Chen-Romero,2025-06-25,South,Retail,Webinar,8,6,Proposal,24307
2764,Spencer-King,2024-10-09,East,Education,Organic Search,10,11,New,5858
2765,Stewart-Fritz,2024-04-18,South,Manufacturing,LinkedIn Ads,6,12,New,22720
2766,Ward-Davis,2024-05-03,North,Manufacturing,Paid Search,5,7,New,9240
2767,Clements-Glenn,2024-07-16,North,Healthcare,LinkedIn Ads,7,7,Proposal,5453
2768,Donaldson Group,2025-07-13,East,Finance,Webinar,9,9,Proposal,18538
2769,Elliott-Miller,2024-07-25,North,Retail,LinkedIn Ads,6,4,Qualified,4435
2770,Nelson LLC,2024-05-10,North,Technology,LinkedIn Ads,7,4,New,11274
2771,Larson-Wiggins,2025-07-27,South,Finance,Organic Search,1,6,Lost,17695
2772,Gonzalez-Cruz,2025-10-06,North,Education,Organic Search,10,4,Proposal,5218
2773,Smith-Long,2025-05-09,South,Technology,Webinar,9,12,Qualified,3716
2774,Walton Group,2024-06-19,North,Manufacturing,Webinar,9,1,Proposal,7224
2775,Ryan-Schneider,2024-10-23,North,Technology,Paid Search,5,5,New,4992
2776,Gordon-Wallace,2025-12-11,North,Education,LinkedIn Ads,6,3,New,19221
2777,Payne Group,2025-12-02,East,Technology,Organic Search,10,9,Qualified,5457
2778,Ray-Stewart,2024-06-18,South,Technology,Organic Search,1,12,Qualified,15587
2779,Hoffman-Patel,2025-07-29,North,Education,Webinar,2,3,Won,22897
2780,"Reeves, Morris and Merritt",2024-10-05,South,Healthcare,Referral,3,10,New,8242
2781,Warner Inc,2025-08-08,South,Manufacturing,LinkedIn Ads,7,10,New,3290
2782,Jackson-Taylor,2025-06-09,North,Manufacturing,Organic Search,10,5,Qualified,20205
2783,Harris-Gray,2024-09-22,North,Retail,Webinar,2,7,Qualified,12711
2784,"Cameron, Hubbard and Hernandez",2025-12-26,East,Healthcare,Organic Search,10,11,New,8606
2785,Taylor Group,2024-08-17,North,Retail,Paid Search,5,1,New,12563
2786,"Walker, Hawkins and Morgan",2024-02-10,North,Finance,Webinar,8,7,Proposal,7357
2787,"Johnston, Park and Page",2024-10-03,South,Healthcare,Webinar,8,12,Won,24050
2788,Rose-Keith,2024-09-11,North,Retail,LinkedIn Ads,7,4,Lost,20517
2789,Torres-Russell,2024-04-28,South,Finance,Webinar,2,12,New,23731
2790,"Jackson, Hernandez and Hancock",2025-09-11,South,Finance,LinkedIn Ads,7,6,Lost,5727
2791,"Gallegos, Ramirez and Roberts",2025-12-23,North,Finance,Referral,3,7,Won,7378
2792,Alvarez Ltd,2025-02-22,East,Finance,Paid Search,5,9,Won,13637
2793,Vasquez PLC,2024-02-28,South,Healthcare,Webinar,2,10,Proposal,14648
2794,Jones and Sons,2024-08-12,West,Finance,Referral,3,8,Proposal,8791
2795,"Stephens, Chapman and Carpenter",2024-09-19,South,Technology,LinkedIn Ads,6,10,Lost,24538
2796,Newton Inc,2025-08-20,North,Manufacturing,LinkedIn Ads,7,5,New,15516
2797,Rogers and Sons,2025-10-31,South,Manufacturing,Referral,3,12,New,23784
2798,"Weber, Walsh and Sanchez",2025-09-10,South,Education,Webinar,9,10,Proposal,10229
2799,Fuentes Group,2024-11-28,North,Technology,Organic Search,10,1,New,23637
2800,"Holmes, Ramos and Shaffer",2025-02-08,South,Retail,Organic Search,10,12,New,17218
2801,Whitaker-Turner,2025-01-12,North,Education,Webinar,2,5,New,6070
2802,"Sosa, Ramos and Anderson",2025-05-22,South,Retail,LinkedIn Ads,6,12,New,8770
2803,Rose and Sons,2024-07-12,South,Manufacturing,Paid Search,5,10,Proposal,8911
2804,Lloyd PLC,2025-10-25,West,Finance,LinkedIn Ads,7,8,New,8338
2805,"Brown, Elliott and Sellers",2024-06-30,North,Manufacturing,Webinar,8,3,Won,22917
2806,Lee PLC,2024-07-11,North,Healthcare,Organic Search,1,5,New,16972
2807,Gomez Ltd,2024-09-08,South,Manufacturing,Webinar,8,6,Qualified,16189
2808,Rowe-Houston,2024-04-12,South,Retail,Referral,3,6,Proposal,3386
2809,Edwards Ltd,2025-09-09,East,Education,Organic Search,10,11,New,3678
2810,Best-Lynch,2024-04-22,East,Manufacturing,LinkedIn Ads,7,11,Won,4433
2811,"Brown, Torres and Christensen",2024-05-15,South,Healthcare,Organic Search,1,6,New,11770
2812,Torres Group,2024-05-26,North,Technology,Paid Search,4,3,Lost,3442
2813,Evans LLC,2024-01-10,South,Healthcare,Webinar,9,12,Lost,20772
2814,Smith-Velasquez,2024-12-12,North,Healthcare,Webinar,2,1,Won,9629
2815,Thomas-Davila,2024-05-22,East,Technology,Paid Search,4,9,Qualified,17559
2816,Jones Group,2024-06-16,North,Education,Organic Search,10,7,Qualified,8063
2817,Hill-Evans,2024-09-06,North,Manufacturing,LinkedIn Ads,6,1,New,11764
2818,Gonzales-Davis,2025-10-04,South,Healthcare,LinkedIn Ads,6,10,Qualified,4459
2819,Hanson-Deleon,2024-04-15,North,Healthcare,Webinar,2,1,Qualified,19762
2820,"Quinn, Anderson and Ferguson",2025-03-01,North,Retail,LinkedIn Ads,6,7,New,3786
2821,"Colon, Martinez and Nguyen",2024-08-20,East,Retail,Paid Search,4,11,Qualified,14577
2822,Clayton Group,2025-11-02,South,Manufacturing,LinkedIn Ads,7,12,New,15607
2823,Allen-Hill,2025-12-04,North,Healthcare,LinkedIn Ads,7,3,Won,19115
2824,Villanueva-Sanford,2024-06-22,East,Retail,Organic Search,1,11,Lost,6333
2825,Ruiz-Mcdonald,2024-10-15,North,Technology,Paid Search,5,1,Qualified,13935
2826,Medina Inc,2024-05-01,South,Healthcare,Webinar,2,10,Qualified,4420
2827,Brock Inc,2025-09-11,North,Education,Referral,3,3,New,20382
2828,Cohen-Mitchell,2024-12-08,North,Manufacturing,Paid Search,4,1,Proposal,16934
2829,Gonzalez Inc,2024-06-02,South,Manufacturing,LinkedIn Ads,7,2,Won,12881
2830,Wilkins-Silva,2025-10-01,North,Finance,LinkedIn Ads,7,1,Won,6405
2831,Bean LLC,2024-10-04,East,Manufacturing,Webinar,8,11,Lost,15095
2832,"Lowery, Whitaker and Rodriguez",2024-09-28,North,Manufacturing,Paid Search,5,1,Won,5502
2833,"Williams, Walker and Scott",2024-01-03,North,Retail,Webinar,9,1,Won,24491
2834,"Ramos, Green and Willis",2024-05-30,North,Education,Referral,3,1,Qualified,17637
2835,Zavala-Thomas,2025-05-04,South,Healthcare,LinkedIn Ads,7,2,Won,21934
2836,"Moore, Avila and Knight",2025-03-13,North,Finance,Paid Search,5,4,Lost,7740
2837,Molina Ltd,2024-04-02,East,Retail,Paid Search,5,11,Qualified,8959
2838,Baird Ltd,2025-01-29,South,Education,Organic Search,10,2,Qualified,16888
2839,Parker-Barnett,2025-05-07,North,Education,Webinar,8,1,Proposal,22717
2840,Randolph Inc,2025-10-13,South,Manufacturing,Organic Search,1,2,Qualified,11057
2841,"Medina, Flores and Ford",2025-01-27,North,Education,LinkedIn Ads,7,1,Qualified,20653
2842,"Nelson, Thomas and Hawkins",2025-06-30,North,Technology,Paid Search,5,4,Qualified,10540
2843,Gibson-Riley,2025-01-28,North,Manufacturing,Paid Search,4,5,New,16822
2844,"Schroeder, Porter and Le",2025-06-23,South,Manufacturing,Paid Search,4,10,Proposal,10187
2845,Russo-Wright,2025-12-20,East,Finance,Webinar,2,9,New,3093
2846,Green-Roberts,2024-07-27,North,Healthcare,Organic Search,1,3,Lost,14875
2847,"Benson, Clark and Orr",2025-07-25,North,Retail,Paid Search,4,3,Qualified,6609
2848,Harris LLC,2024-03-02,North,Finance,LinkedIn Ads,6,4,Lost,7566
2849,"Brown, Lopez and Palmer",2024-10-28,South,Technology,LinkedIn Ads,6,10,Qualified,16797
2850,Stanley-Preston,2024-09-05,North,Retail,Organic Search,1,3,New,4830
2851,Harrington-Curry,2024-05-21,South,Manufacturing,Paid Search,4,12,New,7688
2852,Thomas PLC,2025-01-21,South,Manufacturing,Referral,3,12,Proposal,16916
2853,"Stewart, Horton and Rogers",2025-01-15,North,Healthcare,LinkedIn Ads,7,5,New,24716
2854,"Edwards, Wright and Hudson",2025-08-18,West,Technology,LinkedIn Ads,6,8,New,8183
2855,"Hale, Richards and Newman",2024-01-31,North,Retail,Organic Search,1,3,New,5588
2856,Harding-Gonzalez,2024-09-07,South,Technology,LinkedIn Ads,7,2,New,16647
2857,Daniel-Thomas,2024-06-02,North,Education,Webinar,9,5,Won,7591
2858,"Adams, Ortiz and Porter",2025-06-24,South,Finance,Organic Search,10,12,Proposal,18407
2859,"Sutton, Ryan and Dunn",2025-02-25,North,Education,LinkedIn Ads,7,1,Proposal,24130
2860,"Gibson, Ward and White",2025-12-12,North,Healthcare,Paid Search,5,1,New,8108
2861,"Kramer, Mosley and Jensen",2024-03-02,South,Healthcare,Webinar,8,12,Won,22797
2862,Caldwell Inc,2024-06-26,South,Healthcare,Organic Search,10,6,Qualified,15988
2863,Wallace-Durham,2025-03-09,North,Education,LinkedIn Ads,6,5,Proposal,21158
2864,Rogers Inc,2025-12-29,North,Technology,Webinar,2,5,Won,19445
2865,Bentley LLC,2024-11-09,East,Education,Paid Search,5,9,Proposal,8138
2866,James-Pierce,2024-10-05,West,Technology,Webinar,8,8,Lost,15371
2867,Price LLC,2024-05-08,North,Education,LinkedIn Ads,6,4,Proposal,23284
2868,Porter-Collins,2024-02-27,North,Retail,Webinar,8,7,New,21326
2869,"Moore, Villanueva and Mullins",2025-09-11,East,Manufacturing,LinkedIn Ads,6,9,Won,18349
2870,"Miller, Hill and James",2025-05-03,South,Manufacturing,Paid Search,4,10,Qualified,16274
2871,"Holt, Reed and Rodriguez",2025-01-24,North,Finance,LinkedIn Ads,7,4,New,24189
2872,"Koch, Taylor and Diaz",2025-03-10,East,Healthcare,LinkedIn Ads,6,11,New,6420
2873,Gonzalez LLC,2024-03-20,East,Finance,Organic Search,10,9,Qualified,3919
2874,Soto Group,2024-09-02,South,Technology,Webinar,2,10,New,6488
2875,Gates-Sanders,2024-03-07,East,Healthcare,Paid Search,4,11,New,13129
2876,"Walker, Wong and Stout",2024-07-11,West,Manufacturing,Webinar,2,8,Proposal,4060
2877,Haynes Inc,2024-09-03,South,Technology,Webinar,2,10,New,21507
2878,Carter Inc,2024-02-15,South,Education,Webinar,2,2,Proposal,4496
2879,Rogers LLC,2024-02-19,North,Finance,Webinar,2,5,Qualified,3277
2880,Davis-Bailey,2024-12-31,North,Education,Webinar,2,5,Won,19391
2881,Hawkins Ltd,2024-07-18,South,Education,Paid Search,4,12,Qualified,14660
2882,"Hansen, Travis and Simmons",2024-05-12,North,Healthcare,LinkedIn Ads,6,3,Proposal,13856
2883,Chambers Ltd,2025-02-21,North,Technology,LinkedIn Ads,6,7,Won,6309
2884,Kent-Love,2025-05-29,North,Retail,LinkedIn Ads,6,5,Won,3776
2885,"Wood, Gibson and Taylor",2025-08-24,North,Education,Referral,3,1,Won,22213
2886,Montes PLC,2024-02-08,North,Retail,LinkedIn Ads,7,5,New,18175
2887,"Perez, Johnson and Griffin",2024-03-21,West,Healthcare,Organic Search,1,8,Won,10588
2888,Steele and Sons,2024-08-08,North,Manufacturing,Webinar,8,5,Won,7615
2889,Henson LLC,2024-06-13,North,Technology,Webinar,9,5,Lost,19918
2890,Mata-Graham,2025-09-15,North,Finance,LinkedIn Ads,6,7,Proposal,17663
2891,"Hall, Kelly and Lara",2024-05-14,North,Finance,Webinar,2,7,Qualified,23429
2892,Baker-Harrell,2025-03-17,North,Manufacturing,Organic Search,10,7,New,15701
2893,Pham LLC,2024-09-01,North,Technology,Referral,3,5,New,22886
2894,"Fox, Stone and Perry",2024-03-17,East,Technology,Webinar,2,11,Lost,23571
2895,"Gutierrez, Carrillo and Gray",2025-05-24,North,Healthcare,Organic Search,10,1,New,7673
2896,Wolfe-Hansen,2024-11-12,North,Healthcare,Webinar,2,5,Qualified,19348
2897,Rodriguez LLC,2024-04-06,East,Retail,Organic Search,10,11,Qualified,12686
2898,"Braun, Bates and Cox",2024-06-14,West,Technology,Paid Search,4,8,New,14905
2899,Chung Ltd,2024-12-27,East,Retail,Webinar,2,11,New,18097
2900,Morgan-Olson,2024-09-21,East,Finance,Webinar,9,11,Lost,17484
2901,"Jones, Craig and Garcia",2025-10-27,West,Healthcare,Webinar,9,8,Lost,21636
2902,Fischer and Sons,2025-05-14,North,Finance,Organic Search,10,3,New,16137
2903,Rodgers Ltd,2025-02-22,North,Manufacturing,Referral,3,1,Won,7226
2904,"Bowers, Merritt and Rose",2025-03-27,North,Technology,Webinar,2,1,Qualified,13277
2905,Stone-Martin,2025-01-17,West,Education,Webinar,8,8,New,19578
2906,Moore-Richards,2025-04-05,North,Manufacturing,Paid Search,4,3,New,4398
2907,"Lowe, Taylor and Henry",2025-09-27,South,Healthcare,LinkedIn Ads,7,2,Lost,11022
2908,Nguyen PLC,2025-12-17,North,Healthcare,Paid Search,4,4,Won,8064
2909,Ramsey-Ross,2024-04-17,North,Retail,Webinar,9,1,New,21682
2910,Weaver-Carey,2025-02-12,North,Retail,Referral,3,3,Won,15721
2911,Pope and Sons,2025-04-18,North,Finance,LinkedIn Ads,6,5,Proposal,18265
2912,Chambers Group,2025-04-24,North,Education,Webinar,2,5,Proposal,6575
2913,Robertson LLC,2024-03-28,South,Healthcare,Webinar,2,6,New,16007
2914,"Leonard, Anderson and Austin",2025-03-19,North,Finance,Organic Search,1,5,New,5112
2915,"Leon, Saunders and Anderson",2024-11-20,West,Technology,Organic Search,1,8,Qualified,18934
2916,"Garcia, Ford and Myers",2024-08-05,North,Education,Paid Search,5,1,Proposal,6746
2917,Hale-Watson,2024-10-12,South,Technology,Webinar,9,10,Qualified,8103
2918,Wood Ltd,2025-04-26,East,Retail,Organic Search,10,11,New,13491
2919,"Vasquez, Hayes and Simpson",2025-08-04,North,Technology,Webinar,9,5,New,15461
2920,"Beard, Wright and Wilkins",2024-03-04,North,Finance,Organic Search,10,1,Lost,17093
2921,"Gregory, Jones and Townsend",2025-04-29,North,Retail,Webinar,2,1,New,3751
2922,"Anderson, Coleman and Mendez",2025-12-01,East,Finance,Webinar,2,11,Qualified,23830
2923,Wiley-Lewis,2024-06-29,North,Healthcare,Webinar,8,1,New,11975
2924,Beck-Reed,2025-02-18,South,Manufacturing,Organic Search,10,12,New,17792
2925,Paul-Howell,2025-03-05,South,Manufacturing,Webinar,2,6,Qualified,11501
2926,Harris PLC,2024-07-07,South,Healthcare,LinkedIn Ads,7,6,Won,17042
2927,Wallace Ltd,2024-12-16,South,Finance,Organic Search,10,10,Lost,8391
